"Id_Encuesta","Id_Encuestado","LOCALIDAD","P1.1 Rango de edad","ESTRATO","P1. ¿Cuántos años tiene? (ENC: ANOTE LA EDAD EXACTA Y TAMBIEN SELECCIONE EL RANGO)","P2","P6","P7","P106","P102","PERCEPCION","P109","P111","P112","P117_1","P117_2","P117_3","P121","P122","P123","P447_1","P447_2","P447_3","P447_4","P447_5","P447_6","P128","P203","P204_A","P204_B","P204_C","P204_D","P204_E","P204_F","P204_G","P204_H","P204_I","P204_J","P204_K","P204_L","P204_M","P204_N","P204_O","P204_P","P204_Q","P204_R","P238_1","P238_2","P238_3","P214_1","P214_2","P214_3","P214_4","P214_5","P214_6","P214_7","P214_8","P214_9","P214_10","P214_11","P214_12","P214_13","P214_14","P214_15","P214_16","P214_17","P214_18","P206_1","P206_2","P206_3","P206_4","P206_5","P206_6","P206_7","P206_8","P206_9","P206_10","P206_11","P206_12","P206_13","P206_14","P206_15","P206_16","P206_17","P206_18","P209_1","P209_2","P209_3","P209_4","P209_5","P209_6","P209_7","P209_8","P209_9","P209_10","P209_11","P209_12","P209_13","P209_14","P209_15","P209_16","P209_17","P209_18","P204_1_1_A","P204_1_1_B","P204_1_1_C","P204_1_1_D","P204_1_1_E","P204_1_1_F","P204_1_1_G","P207","P208","P208_A","P208_B","P208_C...116","P208_C...117","P208_E","P208_F","P208_O","P208_OTRO","P230","P233","P234","P234_A","P234_B","P234_C","P234_D","P234_E","P234_F","P234_G","P234_H","P234_I","P234_K","P234_L","P234_M","P234_N","P234_O","P234_P","P234_Q","P234_R","P234_S","P234_T","P234_U","P234_V","P304","P305","P308","P310_1","P310_2","P311.1. Decisiones de libertad (medidas de aseguramiento, detención domiciliaria, medida intramural y prisión domiciliaria)","P450_A","P450_B","P450_C","P450_D","P450_E","P405","P407","P407_A","P407_B","P407_C","P407_1","P412_A","P412_B","P412_C","P412_D","P412_E","P412_F","P417","P418","P421","P444.","CLAVE","FEX"
"o   020SEG_Percepción_y_Victimización_en_Bogotá",11,"Suba","De 46 a 55 años","Estrato 5",99,"Hijo(a) o Hijastro(a)","Independiente","Femenino","Ha Aumentado","Inseguro","1","Semáforos","Ni seguro ni inseguro",NA,"Hurto a residencias","Ciber Crimen (delito electrónico)","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Si","No","3. Por la falta de confianza en las instituciones","Si","No","No","No Aplica","No","No","Noticieros de televisión","Si","No","No","No","No","No","No","No","No","Si","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Mejorar la justicia","1. Muy Malo","1. Muy Malo","1. Muy Malo","1. Muy Malo","1. Muy Malo","3. Regular","Si sabe",NA,"Si","Si","Si","Todos los días","5 Muy buena","4 Buena","5 Muy buena","4 Buena","5 Muy buena","5 Muy buena","Si",1,"4 Bien","No","SubaEstrato 5",1539.63945098039
"o   020SEG_Percepción_y_Victimización_en_Bogotá",12,"Suba","De 46 a 55 años","Estrato 3",52,"Jefe(a)","Empleado","Femenino","Ha Aumentado","Inseguro","1","Calles","Inseguro","1. Operacionalidad del sistema (aglomeraciones, frecuencias horarios)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Feminicidio (Asesinato de mujeres)","Vandalismo ","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Noticieros de televisión","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Si",NA,"Si","Si","Si","No","No","No","Si","No","No","Si","No","No","No","No","Si","No","No","No","No","Si","Si","No tuve relación","No",NA,"Aumentar el pie de fuerza de
la policía","Acabar con la corrupción en
la policía","1. Muy Malo","3. Ni bueno ni malo","1. Muy Malo","2. Malo","2. Malo","2. Malo","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","SubaEstrato 3",1538.0994265233
"o   020SEG_Percepción_y_Victimización_en_Bogotá",13,"Suba","De 36 a 45 años","Estrato 5",37,"Jefe(a)","Empleado","Femenino","Ha Aumentado","Seguro","1","Parques","Muy Inseguro","5. Factores conflictividad que afecten el sistema (Barras futboleras, colados, intolerancia, protestas, bloqueos, vandalismo)","Desaparición forzada","Homicidio","Vandalismo ","Si","No","4. Por la corrupción","Si","No","No","No Aplica","No","No","Comentarios de la gente (voz a voz)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Generar políticas de reactivación económica","Aumentar la inversión social","3. Ni bueno ni malo","3. Ni bueno ni malo","2. Malo","2. Malo","3. Ni bueno ni malo","4. Bueno","Si sabe",NA,"Si","Si","Si","Algunos días de la semana","4 Buena","3 Ni bueno ni malo","3 Ni bueno ni malo","3 Ni bueno ni malo","3 Ni bueno ni malo","4 Buena","Si",1,"4 Bien","Si","SubaEstrato 5",1539.63945098039
"o   020SEG_Percepción_y_Victimización_en_Bogotá",14,"Suba","De 46 a 55 años","Estrato 6",53,"Esposo(a) o compañero(a)","Empleado","Femenino","Sigue Igual","Seguro","1","Parques","Muy Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Violencia Sexual","Hurto de vehículos (o alguna de sus partes)","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Experiencias de familiares","Si","Si","No","No","No","No","No","No","No","Si","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raponazo","No","No","Sí","No","No","No","Fuerza","Celular","No","Sí","No","No","No","No","No",NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Generar políticas de reactivación económica","2. Malo","2. Malo","1. Muy Malo","1. Muy Malo","2. Malo","4. Bueno","No Sabe",NA,NA,NA,NA,"Algunos días de la semana",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","SubaEstrato 6",1539.63945098039
"o   020SEG_Percepción_y_Victimización_en_Bogotá",15,"Barrios Unidos","Más de 55 años","Estrato 3",59,"Jefe(a)","Empleado","Femenino","Ha Aumentado","Inseguro","1","Puentes peatonales","Inseguro","2. Presencia de personas vulnerables en el sistema (habitantes de calle, vendedores informales)","Lesiones personales","Lesiones personales","Violencia contra la mujer (física, psicológica o económica)","Si","No","1. Por la inestabilidad social (vandalismo, asonadas)","Si","Si","Si","No Aplica","No","No","Noticieros de televisión","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bueno","No",NA,"Generar políticas de reactivación económica","Acabar con la corrupción en
la policía","3. Ni bueno ni malo","3. Ni bueno ni malo","2. Malo","3. Ni bueno ni malo","3. Ni bueno ni malo","3. Regular","Si sabe",NA,"No","No","Si","De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Si","Barrios UnidosEstrato 3",1534.23257142857
"o   020SEG_Percepción_y_Victimización_en_Bogotá",16,"Suba","De 36 a 45 años","Estrato 5",40,"Esposo(a) o compañero(a)","Empleado","Femenino","Sigue Igual","Seguro","1","Puentes peatonales","Muy Inseguro","1. Operacionalidad del sistema (aglomeraciones, frecuencias horarios)","Hurto a residencias","Hurto de vehículos (o alguna de sus partes)","Venta de drogas","Si","No","4. Por la corrupción","Si","Si","Si","Si","Si","Si","Noticieros de televisión","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Aumentar la inversión social","Generar políticas de reactivación económica","1. Muy Malo","1. Muy Malo","2. Malo","1. Muy Malo","2. Malo","4. Bueno","Si sabe",NA,"Si","No","Si","Todos los días",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Si","SubaEstrato 5",1539.63945098039
"o   020SEG_Percepción_y_Victimización_en_Bogotá",17,"Barrios Unidos","De 26 a 35 años","Estrato 4",28,"Hijo(a) o Hijastro(a)","Otro","Femenino","Ha Aumentado","Seguro","1","Puentes peatonales","Inseguro","9. Exposición a miradas obscenas, piropos y manoseos (acoso sexual)","Violencia Sexual","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Violencia Sexual","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Experiencias de familiares","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regular","Si","4. Buena","Aumentar la inversión social","Mejorar la justicia","3. Ni bueno ni malo","2. Malo","2. Malo","2. Malo","2. Malo","3. Regular","Si sabe",NA,"No","No","No","De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Si","Barrios UnidosEstrato 4",1534.23257142857
"o   020SEG_Percepción_y_Victimización_en_Bogotá",18,"Usme","De 36 a 45 años","Estrato 2",42,"Jefe(a)","Empleado","Masculino","Ha Aumentado","Inseguro","1","Ciclo Rutas","Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Hurto de vehículos (o alguna de sus partes)","Extorsión","Vandalismo ","No","No","3. Por la falta de confianza en las instituciones","Si","Si","Si","No Aplica","No","Si","Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Mejorar la justicia","Aumentar el pie de fuerza de
la policía","2. Malo","2. Malo","2. Malo","2. Malo","1. Muy Malo","3. Regular","No Sabe",NA,NA,NA,NA,"Algunos días de la semana",NA,NA,NA,NA,NA,NA,"Si",1,"5 Muy bien","No","UsmeEstrato 2",1537.45038167939
"o   020SEG_Percepción_y_Victimización_en_Bogotá",19,"Suba","De 26 a 35 años","Estrato 2",26,"Padre, Madre, Padrastro, Madrastra","Empleado","Femenino","Ha Aumentado","Inseguro","1","Potreros","Inseguro","2. Presencia de personas vulnerables en el sistema (habitantes de calle, vendedores informales)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Lesiones personales","Violencia contra la mujer (física, psicológica o económica)","Si","Si",NA,NA,NA,NA,NA,NA,NA,"Redes sociales (Twiter, Facebook, Grupos de Whatsapp)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","Si",NA,"No","No","No","No","Si","Si","Si","No","Si","No","Si","No","No","Si","No","No","No","Si","No","Si","No","No tuve relación","No",NA,"Acabar con la corrupción en
la policía","Aumentar la inversión social","3. Ni bueno ni malo","3. Ni bueno ni malo","1. Muy Malo","2. Malo","3. Ni bueno ni malo","3. Regular","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"Si",1,"3 Ni bien ni mal","Si","SubaEstrato 2",1534.59641314554
"o   020SEG_Percepción_y_Victimización_en_Bogotá",20,"Suba","Más de 55 años","Estrato 3",60,"Jefe(a)","Desempleado","Femenino","Ha Aumentado","Seguro","0","Ciclo Vías","Inseguro","2. Presencia de personas vulnerables en el sistema (habitantes de calle, vendedores informales)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Violencia contra la mujer (física, psicológica o económica)","Violencia Intrafamiliar","No","No","1. Por la inestabilidad social (vandalismo, asonadas)","No","No","No","No Aplica","No","Si","Noticieros de televisión","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regular","No",NA,"Generar políticas de reactivación económica","Aumentar el pie de fuerza de
la policía","3. Ni bueno ni malo","2. Malo","1. Muy Malo","5. Muy bueno","4. Bueno","5 Excelente","No Sabe",NA,NA,NA,NA,"Todos los días",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","SubaEstrato 3",1538.0994265233
"o   020SEG_Percepción_y_Victimización_en_Bogotá",21,"Candelaria","De 46 a 55 años","Estrato 3",46,"Jefe(a)","Empleado","Femenino","Ha disminuido","Seguro","1","Potreros","Inseguro","4. Espacios abandonados o deteriorados cerca de estaciones","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Homicidio","Desplazamiento forzado","No","Si",NA,NA,NA,NA,NA,NA,NA,"Páginas oficiales en internet (Alcaldía, Fiscalía, Policía, Medicina legal)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","Si",NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Bueno","No",NA,"Generar políticas de reactivación económica","Aumentar la inversión social","3. Ni bueno ni malo","2. Malo","2. Malo","3. Ni bueno ni malo","2. Malo","1. Pésimo","Si sabe",NA,"Si","Si","Si","Todos los días","3 Ni bueno ni malo","3 Ni bueno ni malo","2 Mala","2 Mala","3 Ni bueno ni malo","3 Ni bueno ni malo","Si",3,"2 Mal","Si","CandelariaEstrato 3",1724.31
"o   020SEG_Percepción_y_Victimización_en_Bogotá",22,"Suba","Más de 55 años","Estrato 4",62,"Jefe(a)","Hogar","Femenino","Ha Aumentado","Inseguro","1","Puentes peatonales","Muy Inseguro","3. Actividades ilegales alrededor de las estaciones","Violencia Intrafamiliar","Violencia contra la mujer (física, psicológica o económica)","Desaparición forzada","No","No","4. Por la corrupción","Si","No Aplica","Si","No Aplica","Si","No Aplica","Radio","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Aumentar la inversión social","Generar políticas de reactivación económica","2. Malo","3. Ni bueno ni malo","3. Ni bueno ni malo","2. Malo","2. Malo","4. Bueno","No Sabe",NA,NA,NA,NA,"Todos los días",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Si","SubaEstrato 4",1538.0994265233
"o   020SEG_Percepción_y_Victimización_en_Bogotá",23,"Ciudad Bolivar","De 26 a 35 años","Estrato 1",33,"Esposo(a) o compañero(a)","Hogar","Femenino","Ha Aumentado","Inseguro","1","Semáforos","Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Hurto a personas (Atraco,
cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Homicidio","Si","No","1. Por la inestabilidad social (vandalismo, asonadas)","Si","No","No","No","Si","Si","Noticieros de televisión","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Mejorar la justicia","Acabar con la corrupción en
la policía","1. Muy Malo","2. Malo","2. Malo","2. Malo","1. Muy Malo","2. Malo","Si sabe",NA,"Si","No","No","Algunos días de la semana",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","Ciudad BolivarEstrato 1",1536.55350191571
"o   020SEG_Percepción_y_Victimización_en_Bogotá",24,"Usaquén","Más de 55 años","Estrato 4",57,"Esposo(a) o compañero(a)","Independiente","Femenino","Ha Aumentado","Seguro","1","Calles","Inseguro","5. Factores conflictividad que afecten el sistema (Barras futboleras, colados, intolerancia, protestas, bloqueos, vandalismo)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Hurto a residencias","Hurto de vehículos (o alguna de sus partes)","No","No","2. Por la protesta social","Si","No","No","No","No","Si","Comentarios de la gente (voz a voz)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regular","No",NA,"Aumentar el pie de fuerza de
la policía","Mejorar la justicia","1. Muy Malo","1. Muy Malo","1. Muy Malo","2. Malo","1. Muy Malo","4. Bueno","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"No","UsaquénEstrato 4",1543.95439370079
"o   020SEG_Percepción_y_Victimización_en_Bogotá",25,"Usaquén","De 36 a 45 años","Estrato 4",39,"Jefe(a)","Empleado","Femenino","Ha Aumentado","Inseguro","1","Puentes peatonales","Muy Inseguro","2. Presencia de personas vulnerables en el sistema (habitantes de calle, vendedores informales)","Hurto a personas (Atraco, cosquilleo, raponazo, fraude, engaño, paseo millonario, etc)","Hurto de vehículos (o alguna de sus partes)","Violencia Sexual","No","Si",NA,NA,NA,NA,NA,NA,NA,"Experiencias de familiares","Si","Si","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raponazo","No","No","Sí","No","No","No","Otra","Celular","No","Sí","No","No","No","No","No",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tuve relación","No",NA,"Aumentar la inversión social","Acabar con la corrupción en
la policía","4. Bueno","4. Bueno","4. Bueno","1. Muy Malo","4. Bueno","4. Bueno","No Sabe",NA,NA,NA,NA,"De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Si","UsaquénEstrato 4",1543.95439370079
"o   020SEG_Percepción_y_Victimización_en_Bogotá",26,"Fontibón","De 36 a 45 años","Estrato 3",36,"Jefe(a)","Empleado","Femenino","Ha Aumentado","Inseguro","1","Ciclo Vías","Inseguro","8. Hurtos (atraco, cosquilleo, raponazo)","Violencia Intrafamiliar","Violencia contra la mujer (física, psicológica o económica)","Homicidio","Si","No","5. Por el abuso de autoridad","Si","No","Si","No Aplica","Si","No","Comentarios de la gente (voz a voz)","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Si","Si",NA,"No","Si","No","No","No","Si","Si","Si","Si","Si","No","No","No","Si","No","No","No","Si","Si","Si","Si","Regular","No",NA,"Acabar con la corrupción en
la policía","Generar políticas de reactivación económica","3. Ni bueno ni malo","3. Ni bueno ni malo","2. Malo","4. Bueno","2. Malo","2. Malo","Si sabe",NA,"No","No","Si","De vez en cuando en el mes",NA,NA,NA,NA,NA,NA,"Si",1,"3 Ni bien ni mal","No","Fontibón Estrato 3",1539.07381456954
